NUM,id,name,problemTimeLimit,problemMemoryLimit,maxScore,solvedUser,submissions,recommendations,isSolved,bookmark,recommend,successRate,score,userScore,AC,TLE,MLE,WA,RTE
1269,2426,Treasure Hunt,5,200000,0,213,732,0,False,False,False,0,0.6009389671,0,307,167,55,137,66
1270,2438,YAML,2,256000,0,114,301,0,False,False,False,0,1.1228070175,0,141,8,0,95,57
1271,2434,Audition,2,256000,0,35,121,0,False,False,False,0,3.6571428571,0,38,9,8,57,9
1272,2432,Sports Days 2.0,3,65536,0,34,266,0,False,False,False,0,3.7647058824,0,46,34,2,174,10
1273,2430,Longest Increasing Sequence,5,200000,0,54,192,0,False,False,False,0,2.3703703704,0,73,18,18,62,21
1274,2436,Card,4,256000,0,45,155,0,False,False,False,0,2.8444444444,0,54,28,4,57,12
1275,2435,Zero Division Checker,2,256000,0,128,260,0,False,False,False,0,1,0,143,8,4,82,23
1276,2439,Hakone,2,256000,0,114,249,0,False,False,False,0,1.1228070175,0,153,3,1,82,10
1277,2440,Kagisys,2,65536,0,723,1092,0,False,False,False,0,0.32,0,809,5,0,232,43
1278,2441,FizzBuzz,1,65536,0,205,475,0,False,False,False,0,0.6243902439,0,262,27,16,138,32
1279,2442,ConvexCut,2,65536,0,166,465,0,False,False,False,0,0.7710843373,0,210,2,0,248,5
1280,2443,ReverseSort,5,262144,0,142,553,0,False,False,False,0,0.9014084507,0,196,65,90,181,21
1281,2444,Substring,2,65536,0,171,798,0,False,False,False,0,0.7485380117,0,282,81,81,307,47
1282,2445,MinimumCostPath,5,262144,0,18,80,0,False,False,False,0,7.1111111111,0,28,0,0,46,6
1283,2452,Pipeline Plans,5,65536,0,12,71,0,False,False,False,0,10.6666666667,0,23,9,13,19,7
1284,2446,Enumeration,5,65536,0,76,258,0,False,False,False,0,1.6842105263,0,115,12,3,109,19
1285,2447,A Two Floors Dungeon,5,65536,0,99,362,0,False,False,False,0,1.2929292929,0,196,9,38,72,28
1286,2448,Area Folding,5,65536,0,48,570,0,False,False,False,0,2.6666666667,0,146,33,21,305,58
1287,2453,Presentation,5,65536,0,28,93,0,False,False,False,0,4.5714285714,0,34,9,1,15,34
1288,2454,Repairing,5,65536,0,34,201,0,False,False,False,0,3.7647058824,0,68,8,9,99,17
1289,2449,Connect,5,65536,0,65,370,0,False,False,False,0,1.9692307692,0,149,28,32,143,18
1290,2451,Move on Dice,5,65536,0,15,152,0,False,False,False,0,8.5333333333,0,15,25,26,81,5
1291,2455,Sun and Moon,5,65536,0,15,121,0,False,False,False,0,8.5333333333,0,26,29,1,45,20
1292,2450,Do use segment tree,2,256000,0,72,1340,0,False,False,False,0,1.7777777778,0,435,140,5,333,427
1293,2456,Usoperanto,8,256000,0,43,950,0,False,False,False,0,2.9767441861,0,215,38,5,388,304
1294,1091,KND is So Sexy,1,262144,0,182,313,0,False,False,False,0,0.7032967033,0,235,9,0,53,16
1295,1092,Make KND So Fat,3,262144,0,65,279,0,False,False,False,0,1.9692307692,0,97,35,1,110,36
1296,1093,KND Runs for Sweets,5,262144,0,41,182,0,False,False,False,0,3.1219512195,0,78,10,0,94,0
1297,1094,KND Warp,3,262144,0,17,96,0,False,False,False,0,7.5294117647,0,26,23,0,44,3
1298,1095,KND Factory,3,262144,0,26,100,0,False,False,False,0,4.9230769231,0,42,35,0,9,14
1299,1096,Wall Breaker KND,1,262144,0,3,7,0,False,False,False,0,12.8,0,3,0,0,3,1
1300,1500,ID,1,262144,0,173,627,0,False,False,False,0,0.7398843931,0,200,79,8,300,40
1301,1501,Grid,1,262144,0,137,365,0,False,False,False,0,0.9343065693,0,161,7,0,173,24
1302,1502,War,1,262144,0,118,385,0,False,False,False,0,1.0847457627,0,140,5,0,221,19
1303,1503,Numbers,1,262144,0,104,255,0,False,False,False,0,1.2307692308,0,131,33,1,71,19
1304,1504,Connect,5,262144,0,33,115,0,False,False,False,0,3.8787878788,0,39,12,1,58,5
1305,1505,Dungeon,2,262144,0,48,244,0,False,False,False,0,2.6666666667,0,61,52,4,110,17
1306,1506,Dice,6,262144,0,3,20,0,False,False,False,0,12.8,0,3,0,9,7,1
1307,1507,Dungeon (II),2,262144,0,51,101,0,False,False,False,0,2.5098039216,0,58,14,2,24,3
1308,1508,RMQ,5,262144,0,88,883,0,False,False,False,0,1.4545454546,0,373,147,27,209,126
1309,2457,Adhoc Translation,8,65536,0,22,68,0,False,False,False,0,5.8181818182,0,27,4,0,26,11
1310,2458,Artistic Art Museum,8,65536,0,3,38,0,False,False,False,0,12.8,0,4,2,1,24,7
1311,2459,Complex Integer Solutions,8,65536,0,7,35,0,False,False,False,0,12.8,0,14,1,0,20,0
1312,2461,Dungeon Master,8,65536,0,4,18,0,False,False,False,0,12.8,0,5,1,5,1,6
1313,2462,Exciting Bicycle,8,65536,0,8,59,0,False,False,False,0,12.8,0,10,0,0,49,0
1314,2463,Fuel Problem,8,65536,0,5,11,0,False,False,False,0,12.8,0,6,0,0,5,0
1315,2464,Magic Walls,8,65536,0,9,40,0,False,False,False,0,12.8,0,13,7,0,17,3
1316,2465,Sort by Hand,8,65536,0,2,13,0,False,False,False,0,12.8,0,2,0,1,10,0
1317,2466,Substring Expression,8,65536,0,25,61,0,False,False,False,0,5.12,0,31,2,0,27,1
1318,2467,Up Above the World So High,8,65536,0,3,6,0,False,False,False,0,12.8,0,5,0,0,1,0
1319,2460,Dial Key,8,65536,0,30,93,0,False,False,False,0,4.2666666667,0,50,2,0,33,8
1320,2468,Cache Control,8,65536,0,45,161,0,False,False,False,0,2.8444444444,0,80,9,1,43,28
1321,2469,Cover Time,8,65536,0,14,99,0,False,False,False,0,9.1428571429,0,33,4,10,49,3
1322,2470,Craftsman,8,65536,0,8,11,0,False,False,False,0,12.8,0,9,1,0,1,0
1323,2471,Divide the Water,8,65536,0,13,24,0,False,False,False,0,9.8461538462,0,15,0,0,9,0
1324,2472,Mickle's Beam,8,65536,0,15,205,0,False,False,False,0,8.5333333333,0,45,2,1,154,3
1325,2473,Poor Computer,8,65536,0,4,7,0,False,False,False,0,12.8,0,6,1,0,0,0
1326,2474,Riffle Swap,8,65536,0,9,15,0,False,False,False,0,12.8,0,9,0,0,6,0
1327,2475,Round Table,8,65536,0,17,74,0,False,False,False,0,7.5294117647,0,31,10,0,28,5
1328,2476,Strange Currency System,8,65536,0,35,112,0,False,False,False,0,3.6571428571,0,61,3,1,38,9
1329,2477,Tangram,8,65536,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0
1330,2478,Trading Ship,8,65536,0,18,67,0,False,False,False,0,7.1111111111,0,37,6,0,22,2
1331,2479,Approximate Circle,8,65536,0,12,116,0,False,False,False,0,10.6666666667,0,28,1,0,82,5
1332,2480,Blame Game,8,65536,0,18,40,0,False,False,False,0,7.1111111111,0,27,0,0,11,2
1333,2481,Earn Big,8,65536,0,10,27,0,False,False,False,0,12.8,0,20,0,0,6,1
1334,2482,Exportation in Space,8,65536,0,16,52,0,False,False,False,0,8,0,22,0,0,25,5
1335,2483,Laser Puzzle,8,65536,0,4,20,0,False,False,False,0,12.8,0,5,0,7,8,0
1336,2484,Magnum Tornado,8,65536,0,5,25,0,False,False,False,0,12.8,0,10,1,2,11,1
1337,2485,Nezumi's Treasure,8,65536,0,4,8,0,False,False,False,0,12.8,0,6,0,0,2,0
1338,2486,Testing Sorting Networks,8,65536,0,5,31,0,False,False,False,0,12.8,0,15,1,0,15,0
1339,2487,Train King,8,65536,0,5,13,0,False,False,False,0,12.8,0,5,1,0,6,1
1340,2488,Tree Construction,8,65536,0,27,77,0,False,False,False,0,4.7407407407,0,49,0,0,22,6
1341,1325,Ginkgo Numbers,8,65536,0,217,464,0,False,False,False,0,0.5898617512,0,309,23,0,120,12
1342,1326,Stylish,8,65536,0,140,300,0,False,False,False,0,0.9142857143,0,174,10,0,88,24
1343,1327,One-Dimensional Cellular Automaton,8,65536,0,203,437,0,False,False,False,0,0.6305418719,0,343,9,12,60,13
1344,1328,Find the Outlier,8,65536,0,148,389,0,False,False,False,0,0.8648648649,0,231,1,0,147,9
1345,1329,Sliding Block Puzzle,8,65536,0,48,199,0,False,False,False,0,2.6666666667,0,77,29,42,36,15
1346,1330,Never Wait for Weights,8,131072,0,189,867,0,False,False,False,0,0.6772486772,0,333,76,32,278,142
1347,1331,Let There Be Light,8,65536,0,87,289,0,False,False,False,0,1.4712643678,0,134,70,4,69,12
1348,1332,Company Organization,8,65536,0,21,161,0,False,False,False,0,6.0952380952,0,46,4,1,103,7
1349,1333,Beautiful Spacing,8,65536,0,64,345,0,False,False,False,0,2,0,118,134,1,76,16
1350,1334,Cubic Colonies,8,65536,0,10,48,0,False,False,False,0,12.8,0,15,11,2,19,0
1351,576,Homework,8,65536,0,1055,2031,0,False,False,False,0,0.32,0,1323,10,0,623,75
1352,577,Unique number,8,65536,0,874,1634,0,False,False,False,0,0.32,0,1091,17,0,397,127
1353,578,Signboard,8,65536,0,533,1522,0,False,False,False,0,0.32,0,721,21,0,650,130
1354,579,Hot days,8,65536,0,422,1139,0,False,False,False,0,0.32,0,593,48,3,466,29
1355,580,Fish,8,65536,0,208,389,0,False,False,False,0,0.6153846154,0,266,3,22,71,27
1356,581,Gifts,8,262144,0,59,258,0,False,False,False,0,2.1694915254,0,96,26,27,83,26
1357,256,Points for a Perfect Scorer,1,65536,0,792,1200,0,False,False,False,0,0.32,0,962,19,0,153,66
1358,257,Railway Ticket,1,65536,0,693,1308,0,False,False,False,0,0.32,0,851,5,0,394,58
1359,258,Kitchen Garden,1,65536,0,357,1683,0,False,False,False,0,0.3585434174,0,444,19,1,1147,72
1360,259,All Numbers Lead to 6174,1,65536,0,481,1093,0,False,False,False,0,0.32,0,584,185,10,234,80
1361,260,Salary for a Plumber,1,65536,0,306,1313,0,False,False,False,0,0.4183006536,0,379,153,2,749,30
1362,261,Mayan Crucial Prediction,5,65536,0,136,485,0,False,False,False,0,0.9411764706,0,179,23,6,257,20
1363,262,Making Sugoroku,3,65536,0,141,710,0,False,False,False,0,0.9078014184,0,180,34,3,458,35
1364,263,Beat Panel,2,65536,0,167,521,0,False,False,False,0,0.7664670659,0,226,106,20,135,34
1365,264,Finite Field Calculator,1,65536,0,95,505,0,False,False,False,0,1.3473684211,0,133,61,13,230,68
1366,265,Cats Going Straight,5,65536,0,25,519,0,False,False,False,0,5.12,0,87,29,0,386,17
1367,266,Aka-beko and 40 Thieves,1,65536,0,339,510,0,False,False,False,0,0.3775811209,0,376,2,0,118,14
1368,267,Triangle of Blocks,5,65536,0,211,380,0,False,False,False,0,0.6066350711,0,249,18,32,58,23
1369,268,Kongo Type,1,65536,0,159,545,0,False,False,False,0,0.8050314465,0,198,1,3,318,25
1370,269,East Wind,1,65536,0,78,322,0,False,False,False,0,1.641025641,0,97,2,0,218,5
1371,270,Modular Query,3,65536,0,200,776,0,False,False,False,0,0.64,0,275,230,6,188,77
1372,271,Izua Dictionary,8,65536,0,96,485,0,False,False,False,0,1.3333333333,0,192,79,5,157,52
1373,272,The Lonely Girl's Lie,2,65536,0,93,469,0,False,False,False,0,1.376344086,0,126,20,40,276,7
1374,273,Cats Going Straight II,2,65536,0,47,290,0,False,False,False,0,2.7234042553,0,86,25,0,124,55
1375,274,Arts and Crafts,8,65536,0,24,72,0,False,False,False,0,5.3333333333,0,31,10,5,24,2
1376,275,Railroad,8,65536,0,29,257,0,False,False,False,0,4.4137931035,0,51,19,27,115,45
1377,582,Triangle Types,8,65536,0,300,469,0,False,False,False,0,0.4266666667,0,330,10,0,125,4
1378,583,Common Divisors,8,65536,0,377,527,0,False,False,False,0,0.3395225464,0,432,4,5,64,22
1379,584,The Third Permutation,8,65536,0,194,608,0,False,False,False,0,0.6597938144,0,240,29,84,230,25
1380,585,Nearest Two Points,8,65536,0,123,532,0,False,False,False,0,1.0406504065,0,183,112,63,125,49
1381,586,Palindrome,8,65536,0,55,156,0,False,False,False,0,2.3272727273,0,66,14,3,55,18
1382,587,Tunnel,8,65536,0,316,565,0,False,False,False,0,0.4050632911,0,347,4,0,203,11
1383,588,Simple Calculator,8,65536,0,360,507,0,False,False,False,0,0.3555555556,0,390,7,0,96,14
1384,589,Production,8,65536,0,262,389,0,False,False,False,0,0.4885496183,0,287,2,10,84,6
1385,590,Available Areas,8,65536,0,143,384,0,False,False,False,0,0.8951048951,0,170,96,6,99,13
1386,591,Beads,8,65536,0,68,313,0,False,False,False,0,1.8823529412,0,93,21,25,128,46
1387,2500,Company Trip,1,65536,0,28,164,0,False,False,False,0,4.5714285714,0,32,22,13,78,19
1388,2489,Palindromic Number,1,65536,0,206,355,0,False,False,False,0,0.6213592233,0,249,7,0,96,3
1389,2490,Parentheses,1,65536,0,221,463,0,False,False,False,0,0.5791855204,0,271,7,35,128,22
1390,2491,Sanpo,1,65536,0,14,74,0,False,False,False,0,9.1428571429,0,16,4,1,51,2
1391,2492,goto busters,1,65536,0,98,218,0,False,False,False,0,1.306122449,0,118,7,0,82,11
1392,2493,Replace,2,262144,0,10,155,0,False,False,False,0,12.8,0,12,33,5,61,44
1393,2494,Sliding GCD,1,65536,0,35,69,0,False,False,False,0,3.6571428571,0,42,10,1,14,2
1394,2495,Magical Circle,3,65536,0,15,64,0,False,False,False,0,8.5333333333,0,23,0,0,33,8
1395,2496,1,1,65536,0,15,54,0,False,False,False,0,8.5333333333,0,18,0,2,34,0
1396,2497,One,1,65536,0,20,56,0,False,False,False,0,6.4,0,29,6,0,19,2
1397,2498,Cube of Two,1,65536,0,83,113,0,False,False,False,0,1.5421686747,0,99,1,0,13,0
1398,2499,K-th String,2,65536,0,2,2,0,False,False,False,0,12.8,0,2,0,0,0,0
1399,2501,Grid Mori,1,65536,0,178,383,0,False,False,False,0,0.7191011236,0,208,5,0,156,14
1400,2502,VOCAL ANDROID,1,65536,0,141,455,0,False,False,False,0,0.9078014184,0,182,51,11,188,23
1401,2503,Project Management,1,65536,0,157,390,0,False,False,False,0,0.8152866242,0,199,23,8,129,31
1402,2504,Statement Coverage,1,65536,0,38,170,0,False,False,False,0,3.3684210526,0,47,10,0,76,37
1403,2505,Twins Idol,1,262144,0,26,187,0,False,False,False,0,4.9230769231,0,38,44,28,60,17
1404,2506,Operation training for BYDOL,5,65536,0,8,48,0,False,False,False,0,12.8,0,17,0,0,28,3
1405,2507,Computer Onesan,1,65536,0,47,114,0,False,False,False,0,2.7234042553,0,59,9,6,30,10
1406,1509,Rental DVD Shop NEO,1,65536,0,95,335,0,False,False,False,0,1.3473684211,0,123,22,1,183,6
1407,1510,Independent Research,8,65536,0,111,220,0,False,False,False,0,1.1531531532,0,121,3,0,72,24
1408,1511,General of Taiko,8,65536,0,12,49,0,False,False,False,0,10.6666666667,0,14,11,7,13,4
1409,1512,Smartphone Game,8,65536,0,40,94,0,False,False,False,0,3.2,0,54,0,0,34,6
1410,1513,Doragoso Ball,8,262144,0,29,108,0,False,False,False,0,4.4137931035,0,36,1,0,37,34
1411,1514,Balloon Contest,8,65536,0,19,30,0,False,False,False,0,6.7368421053,0,24,0,0,5,1
1412,1515,The Humans Braving the Invaders,2,65536,0,17,69,0,False,False,False,0,7.5294117647,0,22,14,1,31,1
1413,2508,King's Inspection,8,65536,0,548,1036,0,False,False,False,0,0.32,0,611,12,0,362,51
1414,2509,Sim Forest 2013,8,65536,0,77,466,0,False,False,False,0,1.6623376623,0,120,23,5,298,20
1415,2510,Twin book report,8,65536,0,165,332,0,False,False,False,0,0.7757575758,0,213,13,2,86,17
1416,2511,Sinking islands,8,65536,0,155,298,0,False,False,False,0,0.8258064516,0,175,15,6,82,20
1417,2512,Ononokomachi's Edit War,8,65536,0,34,163,0,False,False,False,0,3.7647058824,0,41,20,5,72,25
1418,2513,Princess Tetra's Puzzle,8,65536,0,13,64,0,False,False,False,0,9.8461538462,0,15,24,0,20,5
1419,2514,MirrorLabyrinth,8,65536,0,26,100,0,False,False,False,0,4.9230769231,0,42,11,8,30,9
1420,1186,Integral Rectangles,8,65536,0,790,1853,0,False,False,False,0,0.32,0,1030,23,0,756,44
1421,1187,ICPC Ranking,8,65536,0,581,1226,0,False,False,False,0,0.32,0,724,5,0,376,121
1422,1188,Hierarchical Democracy,8,65536,0,450,749,0,False,False,False,0,0.32,0,577,4,16,64,85
1423,1189,Prime Caves,8,131072,0,298,894,0,False,False,False,0,0.4295302013,0,397,12,53,285,144
1424,1190,Anchored Balloon,8,65536,0,145,410,0,False,False,False,0,0.8827586207,0,230,15,0,159,5
1425,1191,Rotate and Rewrite,8,65536,0,31,118,0,False,False,False,0,4.1290322581,0,42,30,14,15,7
1426,2515,Seishun 18 Kippu 2013,1,65536,0,129,199,0,False,False,False,0,0.992248062,0,147,0,0,51,1
1427,2516,Amidakuji,1,65536,0,37,241,0,False,False,False,0,3.4594594595,0,41,28,4,143,25
1428,2517,Hotel,1,65536,0,38,221,0,False,False,False,0,3.3684210526,0,47,2,5,155,12
1429,2518,B2D,1,65536,0,18,24,0,False,False,False,0,7.1111111111,0,20,1,0,3,0
1430,2519,English,1,65536,0,26,79,0,False,False,False,0,4.9230769231,0,28,27,1,21,2
1431,2520,Bicycle,3,65536,0,16,49,0,False,False,False,0,8,0,19,2,3,24,1
1432,2521,Hole,1,65536,0,9,73,0,False,False,False,0,12.8,0,24,0,2,40,7
1433,2522,Register Phase,2,65536,0,197,324,0,False,False,False,0,0.6497461929,0,229,1,0,85,9
1434,2523,Time Complexity,2,65536,0,130,295,0,False,False,False,0,0.9846153846,0,147,7,0,132,9
1435,2524,Mysterious Operator,2,65536,0,98,175,0,False,False,False,0,1.306122449,0,111,1,0,58,5
1436,2525,Change,2,65536,0,63,141,0,False,False,False,0,2.0317460318,0,70,3,0,58,10
1437,2526,Pie Chart is as easy as pie.,2,65536,0,30,52,0,False,False,False,0,4.2666666667,0,37,1,0,14,0
1438,2527,MLE,2,65536,0,27,146,0,False,False,False,0,4.7407407407,0,34,15,40,38,19
1439,2528,Get Lost,8,262144,0,5,20,0,False,False,False,0,12.8,0,5,2,0,4,9
1440,2529,Brainf*ck,2,65536,0,30,107,0,False,False,False,0,4.2666666667,0,46,1,0,60,0
1441,2530,Reverse Game,1,65536,0,8,19,0,False,False,False,0,12.8,0,10,0,0,8,1
1442,2531,Avant-garde Art,2,65536,0,16,72,0,False,False,False,0,8,0,32,7,1,30,2
1443,2532,Collector,2,65536,0,8,19,0,False,False,False,0,12.8,0,8,0,0,11,0
1444,2533,The Return of FizzBuzz,8,65536,0,3,6,0,False,False,False,0,12.8,0,3,0,0,3,0
1445,276,Temperature Difference,1,65536,0,770,1136,0,False,False,False,0,0.32,0,923,10,0,131,72
1446,277,Ticket Sales,1,65536,0,740,1074,0,False,False,False,0,0.32,0,861,10,0,168,35
1447,278,Admission Fee,1,65536,0,544,1359,0,False,False,False,0,0.32,0,642,20,0,661,36
1448,279,A Pair of Prizes,1,65536,0,502,1258,0,False,False,False,0,0.32,0,626,24,5,550,53
1449,280,The Outcome of Bonze,1,65536,0,440,768,0,False,False,False,0,0.32,0,486,17,1,223,41
1450,281,Formation,1,65536,0,463,886,0,False,False,False,0,0.32,0,540,82,7,236,21
1451,282,Programming Contest,1,65536,0,214,1209,0,False,False,False,0,0.5981308411,0,331,141,69,464,204
1452,283,Study Session,3,65536,0,88,446,0,False,False,False,0,1.4545454546,0,118,65,19,224,20
1453,284,Happy End Problem,3,65536,0,31,235,0,False,False,False,0,4.1290322581,0,40,62,6,124,3
1454,1516,Nasty Boys,1,65536,0,168,304,0,False,False,False,0,0.7619047619,0,191,0,0,91,22
1455,1517,Matrix Operations,2,65536,0,51,147,0,False,False,False,0,2.5098039216,0,60,2,5,76,4
1456,1518,Last One,1,65536,0,30,64,0,False,False,False,0,4.2666666667,0,45,2,0,17,0
1457,1519,Room of Time and Spirit,2,65536,0,26,129,0,False,False,False,0,4.9230769231,0,35,3,1,75,15
1458,1520,Light Source,8,65536,0,2,2,0,False,False,False,0,12.8,0,2,0,0,0,0
1459,1521,Prize Game,2,65536,0,2,7,0,False,False,False,0,12.8,0,3,1,1,2,0
1460,1522,Planarian Regeneration,1,65536,0,7,39,0,False,False,False,0,12.8,0,10,2,0,27,0
1461,1523,Cone Cut,8,65536,0,7,7,0,False,False,False,0,12.8,0,7,0,0,0,0
1462,1524,Rolling Block,5,65536,0,11,19,0,False,False,False,0,11.6363636364,0,11,0,0,6,2
1463,1525,J's Final Problem,2,65536,0,3,11,0,False,False,False,0,12.8,0,3,0,0,5,3
1464,1335,Equal Sum Sets,8,65536,0,368,553,0,False,False,False,0,0.347826087,0,485,4,2,51,11
1465,1336,The Last Ant,8,65536,0,190,329,0,False,False,False,0,0.6736842105,0,257,5,0,60,3
1466,1337,Count the Regions,8,65536,0,134,431,0,False,False,False,0,0.9552238806,0,193,1,16,154,64
1467,1338,Clock Hands,8,65536,0,48,158,0,False,False,False,0,2.6666666667,0,83,11,0,54,6
1468,1339,Dragon's Cruller,8,65536,0,79,357,0,False,False,False,0,1.6202531646,0,144,88,53,59,7
1469,1340,Directional Resemblance,8,65536,0,25,150,0,False,False,False,0,5.12,0,72,6,16,47,9
1470,1341,Longest Chain,8,262144,0,62,454,0,False,False,False,0,2.064516129,0,153,89,26,168,16
1471,1342,Don't Burst the Balloon,8,65536,0,34,131,0,False,False,False,0,3.7647058824,0,52,9,0,69,1
1472,1343,Hidden Tree,8,65536,0,46,266,0,False,False,False,0,2.7826086957,0,84,55,16,86,24
1473,1344,C(O|W|A*RD*|S)* CROSSWORD Puzzle,8,262144,0,2,10,0,False,False,False,0,12.8,0,4,4,1,0,1
1474,592,Average Score,8,65536,0,836,1345,0,False,False,False,0,0.32,0,997,3,0,286,59
1475,593,Vote,8,65536,0,613,1522,0,False,False,False,0,0.32,0,764,10,0,678,70
1476,594,Super Metropolis,8,65536,0,498,1083,0,False,False,False,0,0.32,0,623,36,31,349,43
1477,595,Schedule,8,65536,0,302,637,0,False,False,False,0,0.4238410596,0,411,10,2,164,47
1478,596,Taxis,8,262144,0,193,785,0,False,False,False,0,0.6632124352,0,288,148,84,215,49
1479,597,Xiao Long Bao,8,65536,0,54,185,0,False,False,False,0,2.3703703704,0,83,9,9,79,5
1480,2534,Dictionary,8,262144,0,121,437,0,False,False,False,0,1.0578512397,0,195,22,2,169,49
1481,2535,Texas hold 'em,8,262144,0,27,72,0,False,False,False,0,4.7407407407,0,29,12,0,26,2
1482,2536,Median Tree,8,262144,0,132,309,0,False,False,False,0,0.9696969697,0,206,10,1,59,27
1483,2537,Billiard,8,262144,0,45,208,0,False,False,False,0,2.8444444444,0,57,16,1,124,7
1484,2538,Stack Maze,8,262144,0,67,277,0,False,False,False,0,1.9104477612,0,83,26,5,127,36
1485,2539,Counting 1's,8,262144,0,27,76,0,False,False,False,0,4.7407407407,0,34,2,0,38,2
1486,2540,Ancient Commemorative Monolith,8,262144,0,10,26,0,False,False,False,0,12.8,0,12,2,0,5,7
1487,2541,Magical Bridges,8,262144,0,39,235,0,False,False,False,0,3.2820512821,0,49,18,1,140,27
1488,2542,Hashigo Sama,8,262144,0,6,42,0,False,False,False,0,12.8,0,8,12,0,9,13
1489,2543,Ancient Scrolls,8,262144,0,28,60,0,False,False,False,0,4.5714285714,0,33,0,0,25,2
1490,2544,Older Research Bldg. No.7,2,131072,0,160,254,0,False,False,False,0,0.8,0,168,0,0,78,8
1491,2545,Lion,2,131072,0,90,184,0,False,False,False,0,1.4222222222,0,105,1,0,69,9
1492,2546,Chocolate,2,131072,0,75,174,0,False,False,False,0,1.7066666667,0,77,3,0,92,2
1493,2547,Carpet,2,131072,0,62,171,0,False,False,False,0,2.064516129,0,77,30,1,45,18
1494,2548,Sugoroku,2,131072,0,29,234,0,False,False,False,0,4.4137931035,0,83,5,0,115,26
1495,2549,7 Age,3,131072,0,21,83,0,False,False,False,0,6.0952380952,0,25,2,1,37,11
1496,2550,Independent Research,2,131072,0,14,37,0,False,False,False,0,9.1428571429,0,19,0,0,16,2
1497,2551,N and K,4,131072,0,8,15,0,False,False,False,0,12.8,0,9,0,0,6,0
1498,2552,Sigma,2,131072,0,2,4,0,False,False,False,0,12.8,0,2,2,0,0,0
1499,2553,Tile Setting,2,131072,0,3,4,0,False,False,False,0,12.8,0,3,0,0,1,0
1500,2554,encode/decode,3,131072,0,4,6,0,False,False,False,0,12.8,0,4,0,0,1,1
1501,2555,Everlasting Zero,3,131072,0,68,278,0,False,False,False,0,1.8823529412,0,95,18,0,152,12
